SOURCE,Code,Naam,SAMENGESTELDE NAAM,GEFACTUREERD: indien aankoopfactuur,Aantal gewonnen deals,Aantal verloren deals,Aantal open deals ,STATUS PROJECTS OR DEALS,Klantstatus EXACT,COMMENT HANNE,STATUS JUIST,COMMENT PIETER,Plaats,Land,Klant,Leverancier,Contactpersoon,Btw-systeem overheid,Concurrent,Moederonderneming,Opmerkingen,Sector,Subsector,Uitsluiten van mailing,Verdeler,Website,Verdeler (Ja/Nee),Classificatie 1: Doelgroep,Classificatie 2: Product,Classificatie 3: Klantstatus SB,Classificatie 4: PRIO,Adres,Bedrijfsgrootte,BIM Vacatures jobdigger,BIM linkedin salesnav,BIM vacatures bizzy,klasse678,bizzy andere,website domain,activiiteiten (bizzy),sector (linkedin)
Exact,473,SAMSUFFIT,473 - SAMSUFFIT,,0,0,0,,Suspect,ok,Suspect,,Boechout,België, ,V,Marco Schiltz, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Techniekenstudies,,,Eggelstraat 8,,,,,,,,,
Exact,499,MARTHA,499 - MARTHA,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,, , ,,Kleine projecten/verbouwingen in bouwteam.,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.martha-bvba.be/, ,Aannemers,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Dalkruidlaan 5,,,,,,,martha-bvba,,
Exact,503,STRABAG BRVZ BVBA,503 - STRABAG BRVZ BVBA,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,, , ,,Klasse 8. TA en GL kennen hier nog volk,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Noorderlaan 139,,,,,,,,,
Exact,509,Dieter De Vos Architecten,509 - Dieter De Vos Architecten,,0,0,0,,Suspect,ok,Suspect,,,België, , ,Dieter De Vos, ,V,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.dieterdevos.eu, ,Architecten,Techniekenstudies,,,"Aan De Bocht 4, bus 101",,,,,,,dieterdevos,,
Exact,510,BeHeCON,510 - BeHeCON,,0,0,0,,Suspect,ok,Suspect,,Gent,België, ,V,Bert Hertleer, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.behecon.be, ,Studiebureaus,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Poortakkerstraat 93,,,,,,,behecon,,
Exact,511,HVH-Architecten,511 - HVH-Architecten,,0,0,0,,Suspect,ok,Suspect,,Kontich,België, , ,, ,V,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.hvh-architecten.be, ,Architecten,Techniekenstudies,,,Nieuwstraat 37,,,,,,,hvh-architecten,,
Exact,512,VONK ARCHITECTEN,512 - VONK ARCHITECTEN,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,Jeroen Coppens, ,V,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.vonkarchitecten.be, ,Architecten,Techniekenstudies,,,Eksterlaar 19,,,,,,,vonkarchitecten,,
Exact,513,Gl.a-archi,513 - Gl.a-archi,,0,0,0,,Suspect,ok,Suspect,,,België, , ,Guilaume Lecompte, ,V,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.gl-a.be, ,Architecten,Techniekenstudies,,,Rue des glands 30,,,,,,,gl-a,,
Exact,516,Bubbe Architecten,516 - Bubbe Architecten,,0,0,0,,Suspect,ok,Suspect,,,België, , ,, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.bubbe.eu, ,Architecten,Techniekenstudies,,,Mechelsesteenweg 187,,,,,,,bubbe,,
Exact,517,Czvek Rigby architecture,517 - Czvek Rigby architecture,,0,0,0,,Suspect,ok,Suspect,,Anderlecht,België, , ,Maxime Czvek, ,V,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Lambert Crickxstraat 30 3,,,,,,,,,
Exact,518,Link Lab architecture,518 - Link Lab architecture,,0,0,0,,Suspect,ok,Suspect,,Kortrijk,België, , ,Tom Vandorpe, ,V,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.linklab.eu, ,Architecten,Techniekenstudies,,,Veemarkt 37,,,,,,,linklab,,
Exact,524,unie van het kmo-bouwbedrijf,524 - unie van het kmo-bouwbedrijf,,0,0,0,,Suspect,ok,Suspect,,Vilvoorde,België, , ,Anja Larik, , ,,,N - Administratieve en ondersteunende diensten,82 - Administratieve en ondersteunende activiteiten ten behoeve van kantoren en overige zakelijke activiteiten, ,,, ,,Geen product,,,Maria-Theresialaan 35,,,,,,,,,
Exact,526,DAT - Architectenburo,526 - DAT - Architectenburo,,0,0,0,,Suspect,ok,Suspect,,Zottegem,België, , ,Ivan Michiels, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Trapstraat 8 5,,,,,,,,,
Exact,527,BPS Estates,527 - BPS Estates,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,Grunhut Edwin, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Lange Lozanastraat 2,,,,,,,,,
Exact,532,D-Architecten,532 - D-Architecten,,0,0,0,,Suspect,ok,Suspect,,Ninove,België, , ,Pieter De Leeuw, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Tenbergkets 10,,,,,,,,,
Exact,533,Arch & Teco - Architectuur,533 - Arch & Teco - Architectuur,,0,0,0,,Suspect,ok,Suspect,,GENT,België, , ,, , ,,Inactief,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Simplebim,6_Suspect OVZ,,Coupure 55,,,,,,,,,
Exact,534,Cité Architecten,534 - Cité Architecten,,0,0,0,,Suspect,ok,Suspect,,Aalst,België, , ,Katrien Glas, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Industrielaan 4,,,,,,,,,
Exact,535,MAP ARCHITECTURE,535 - MAP ARCHITECTURE,,0,0,0,,Suspect,ok,Suspect,,Brussel,België, , ,Patrice, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Barricadenplein 1,,,,,,,,,
Exact,536,VWMA Architecture & Urbanism,536 - VWMA Architecture & Urbanism,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Biekorfstraat 59,,,,,,,,,
Exact,537,XVDH Architecture,537 - XVDH Architecture,,0,0,0,,Suspect,ok,Suspect,,Ottignies-Louvain-la-Neuve,België, , ,Xavier Van Der Heyden, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Rue des Vergers 14,,,,,,,,,
Exact,540,KATROL Architecten,540 - KATROL Architecten,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,Dominique De Schepper, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Sint-Erasmusstraat 40,,,,,,,,,
Exact,669,Grammyco,669 - Grammyco,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.grammyco.be/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Tweemontstraat 258,,,,,,,grammyco,,
Exact,679,NEY & PARTNERS - BXL,679 - NEY & PARTNERS - BXL,,0,0,0,,Suspect,ok,Suspect,,Watermael-Boitsfort,België, , ,Joran Cormond, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.ney.partners/, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Chaussée de La Hulpe 181,,,,NEY AND PARTNERS - ARCHITECTURE,,,ney,,
Exact,680,Bureau d'Etudes Setesco - Ingénieurs Conseils - St,680 - Bureau d'Etudes Setesco - Ingénieurs Conseils - St,,0,0,0,,Suspect,ok,Suspect,,Ixelles,België, , ,, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.setesco.be/nl/index.php, ,Studiebureaus,Simplebim,2_Trial aangevraagd via DC,1_Korte termijn (0-6m),Avenue Maurice 50,,,,,,,setesco,,
Exact,683,ABM PROJECT,683 - ABM PROJECT,,0,0,0,,Suspect,ok,Suspect,,Kortrijk,België, , ,, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company)Contactpersoon: Christian Vanderdonkt,,, ,,www.abmproject.be/, ,Studiebureaus,Simplebim,3_Niet actieve klant Datacubist,1_Korte termijn (0-6m),Dumolinlaan(Kor) 1,,,,,,,abmproject,,
Exact,684,ENGINEERING - SURVEY - ARCHITECTURE,684 - ENGINEERING - SURVEY - ARCHITECTURE,,0,0,0,,Suspect,ok,Suspect,,Sint-Truiden,België, , ,, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company)ESA: is zowel studiebureau en architectenbureau,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.esa-bvba.be/, ,Studiebureaus,Simplebim,2_Trial aangevraagd via DC,1_Korte termijn (0-6m),Tiensesteenweg 168H,,,,,,,esa-bvba,,
Exact,686,CLIMALUX,686 - CLIMALUX,,0,0,0,,Suspect,ok,Suspect,,,België, , ,, , ,,Rechtsvorm: Buitenlandse onderneming zonder Belgische vestiging met vertegenwoordiger voor BTW (Foreign company without a Belgian branch with a representative for VAT)Geen huisnummer op website??,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.climalux.lu/, ,Aannemers,Simplebim,2_Trial aangevraagd via DC,1_Korte termijn (0-6m),Rue de l'industrie,,,,,,,climalux,,
Exact,687,PERRARD SA,687 - PERRARD SA,,0,0,0,,Suspect,ok,Suspect,,,Luxemburg, , ,, , ,,,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.perrard.lu/, ,Aannemers,Simplebim,2_Trial aangevraagd via DC,1_Korte termijn (0-6m),6 ZI Breedewues,,,,,,,perrard,,
Exact,688,Goblet Lavandier & Associés,688 - Goblet Lavandier & Associés,,0,0,0,,Suspect,ok,Suspect,,,België, , ,, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.golav.lu/, ,Studiebureaus,Simplebim,2_Trial aangevraagd via DC,2_middenlange termijn (6-12m),53 Rue Gabriel Lippmann,,,,,,,golav,,
Exact,691,Université Catholique de Louvain,691 - Université Catholique de Louvain,,0,0,0,,Suspect,ok,Suspect,,Ottignies-Louvain-la-Neuve,België, , ,, , ,,Rechtsvorm: Andere privaatrechtelijke vorm met rechtspersoonlijkheid (Other incorporated legal form under private law)contactpersoon: Jean-Pierre Couwenbergh,,, ,,www.uclouvain.be/fr/index.html, ,Overheden,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Place de l'Université 1,,,,,,,uclouvain,,
Exact,701,Jean Schmit Engineering Sarl,701 - Jean Schmit Engineering Sarl,,0,0,0,,Suspect,ok,Suspect,,Braine-l'Alleud,België, , ,, , ,,Contactpersoon: Joel Mertz,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.jse.lu/fr/, ,Studiebureaus,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),"13 A, Avenue Gaston Diderich",,,,,,,jse,,
Exact,702,SGI,702 - SGI,,0,0,0,,Suspect,ok,Suspect,,Leernes,België, , ,, , ,,contactpersoon: Thomas EGLINGER,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.sgigroupe.com/, ,Studiebureaus,Simplebim,3_Niet actieve klant Datacubist,2_middenlange termijn (6-12m),4 – 6 rue Rham,,,,,,,sgigroupe,,
Exact,703,D-STUDIO,703 - D-STUDIO,,0,0,0,,Suspect,ok,Suspect,,Mechelen,België, , ,Koenraad Nys, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.dstudio.be/, ,Studiebureaus,Simplebim,3_Niet actieve klant Datacubist,1_Korte termijn (0-6m),Hendrik Consciencestraat 5/0303,,,,,,,dstudio,,
Exact,705,Odisee,705 - Odisee,,0,0,0,,Suspect,ok,Suspect,,Bruxelles,België, , ,, , ,,Rechtsvorm: Vereniging zonder winstoogmerk (Not-for-profit association)emmanuel devos : 02 - 300 22 94 / emmanuel.devos@odisee.be,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.odisee.be/, ,Lobby,Simplebim,3_Niet actieve klant Datacubist,1_Korte termijn (0-6m),Rue Montagne aux Herbes Potagères 26,,,,,,,odisee,,
Exact,724,ASCOT BELGIUM,724 - ASCOT BELGIUM,,0,0,0,,Suspect,ok,Suspect,,Maldegem,België, , ,Vic Huys, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.ascot.immo/nl, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Oude Weg 39,,,,,,,ascot,,
Exact,776,ORIENTES,776 - ORIENTES,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,Gwenny Morris, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),E - Distributie van water; afval- en afval-waterbeheer en sanering,"38 - Inzameling, verwerking en verwijdering van afval; terugwinning", ,,, ,Studiebureaus,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Prins Boudewijnlaan 312,,,,,,,,,
Exact,777,De Mot Services,777 - De Mot Services,,0,0,0,,Suspect,ok,Suspect,,Lier,België, , ,Koen De Mot, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Freelancers,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Olmenlaan 21,,,,,,,,,
Exact,778,DS-ENGINEERING Part of Sweco,778 - DS-ENGINEERING Part of Sweco,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,Harry De Smet, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Boomgaardstraat 183,,,,,,,,,
Exact,779,"Denie, Geoffrey","779 - Denie, Geoffrey",,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, , ,Geoffrey Denie, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Freelancers,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Quinten Matsijslei 11,,,,,,,,,
Exact,780,HOLARCHITECTEN,780 - HOLARCHITECTEN,,0,0,0,,Suspect,ok,Suspect,,Sint-Gillis-Waas,België, , ,Kris Drieghe, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Holstraat(SGW) 5,,,,,,,,,
Exact,781,GREISCH - COORDINATION & ETUDES,781 - GREISCH - COORDINATION & ETUDES,,0,0,0,,Suspect,ok,Suspect,,Liège,België, , ,Alain Dumortier, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Allée des Noisetiers 25,,,,,,GREISCH INGENIERIE,,Engineering,
Exact,782,BIM PLAN,782 - BIM PLAN,,0,0,0,,Suspect,ok,Suspect,,Brecht,België, , ,Yves Fonteyn, ,V,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Eester 12,,,,,,,,,
Exact,784,ThorbiQ,784 - ThorbiQ,,0,0,0,,Suspect,ok,Suspect,,Lokeren,België, ,V,Kristof Haerens, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),J - Informatie en communicatie,"62 - Ontwerpen en programmeren van computerprogramma's, computerconsultancy-activiteiten en aanverwante activiteiten", ,,, ,Reseller software,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Oosteindestraat 15,,,,,,,,,
Exact,864,D-STUDIO,864 - D-STUDIO,,0,0,0,,Suspect,ok,Suspect,,Mechelen,België, , ,Koenraad Nys, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),,, ,,, ,Consultants,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Hendrik Consciencestraat 5/0303,,,,,,,,,
Exact,865,Architectenbureau Bram Verbauwhede,865 - Architectenbureau Bram Verbauwhede,,0,0,0,,Suspect,ok,Suspect,,Oostkamp,België, , ,Bram Verbauwhede, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.brvb.be, ,Architecten,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Kasteeldreef 5,,,,,,,brvb,,
Exact,868,BELTHERM,868 - BELTHERM,,0,0,0,,Suspect,ok,Suspect,,Zedelgem,België, , ,, , ,EEG,Rechtsvorm: Naamloze vennootschap (Limited company)[Tom Anthoni 11-04-2023 14:57 (GMT +02:00)]ONDERDEEL VAN EEG DUS ZIE VERKOOPKANS EEG,F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.beltherm.be/nl, ,Installateur,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),De Arend 18,,,,,,BELTHERM,beltherm,Installatie van airconditioning - Installatie van ventilatie - Installatie van verwarming,
Exact,900,Techlink,900 - Techlink,,0,0,0,,Suspect,ok,Suspect,,Kortenberg,België, ,V,Joris Van Bossche, , ,,Rechtsvorm: Vereniging zonder winstoogmerk (Not-for-profit association),M - Vrije beroepen en wetenschappelijke en technische activiteiten,74 - Overige gespecialiseerde wetenschappelijke en technische activiteiten, ,,www.techbim.be/, ,Lobby,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Joseph Chantraineplantsoen 1,,,,,,,techbim,,
Exact,951,ARC Architectes Associés,951 - ARC Architectes Associés,,0,0,0,,Suspect,ok,Suspect,,Ottignies-Louvain-la-Neuve,België, , ,safrina Mougamadou, , ,,Rechtsvorm: Coöperatieve vennootschap met beperkte aansprakelijkheid (Cooperative society with limited liability),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.matesgie.eu/, ,Architecten,Simplebim,2_Trial aangevraagd via DC,1_Korte termijn (0-6m),Avenue de l'Espinette 2A,,,,,,,matesgie,,
Exact,968,INFORMAXYZ,968 - INFORMAXYZ,,0,0,0,,Suspect,ok,Suspect,,Leopoldsburg,België, , ,Kenny Geyskens, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.kg-dev.be/, ,Consultants,Simplebim,6_Suspect OVZ,,Pater Asteerstraat 87,,,,,,,kg-dev,,
Exact,980,TENARCHITECTS,980 - TENARCHITECTS,,0,0,0,,Suspect,ok,Suspect,,Antwerpen,België, ,V,Elke Van Goel, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.tenarchitects.be/, ,Architecten,Techniekenstudies,6_Suspect OVZ,,Lange Lozanastraat 176,,,,,,,tenarchitects,,
Exact,1012,ATENG,1012 - ATENG,,0,0,0,,Suspect,ok,Suspect,,Schelle,België, , ,Alain Thijs, , ,,Rechtsvorm: Gewone commanditaire vennootschap (Limited partnership),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Simplebim,5_Prospect OVZ,2_middenlange termijn (6-12m),Dendermondestraat 29,,,,,,,,,
Exact,1017,Gewestelijke Maatschappij voor Woningbouw,1017 - Gewestelijke Maatschappij voor Woningbouw,,0,0,0,,Suspect,ok,Suspect,,Zele,België, , ,, , ,,Rechtsvorm: Coöperatieve vennootschap met beperkte aansprakelijkheid (Cooperative society with limited liability)Inactief,O - Openbaar bestuur en defensie; verplichte sociale verzekeringen,84 - Openbaar bestuur en defensie; verplichte sociale verzekeringen, ,,, ,Overheden,Techniekenstudies,,,Acacialaan 49,,,,,,,,,
Bizzy,B71,MULTIPROFESSIONELE ARCHITECTENVENNOOTSCHAP BUREAU BOUWTECHNIEK,,,,,,,Suspect,ok,Suspect,,Antwerpen,België,,,,,,,,,,,,,,,,,,,,,,,,MULTIPROFESSIONELE ARCHITECTENVENNOOTSCHAP BUREAU BOUWTECHNIEK,,Bouw - Bouwarchitecten - Stadsarchitecten,
Bizzy,B59,ABN Cleanroom Technology,,,,,,,Suspect,ok,Suspect,,Bilzen,België,,,,,,,,,,,,www.abn-cleanroomtechnology.com,,,,,,,,,,,,ABN Cleanroom Technology,abn-cleanroomtechnology,Vervaardiging van machines en apparatuur,
Bizzy,B86,Ads & Data,,,,,,,Suspect,ok,Suspect,,Vilvoorde,België,,,,,,,,,,,,www.adsanddata.be,,,,,,,,,,,,Ads & Data,adsanddata,Marketing en reclame,
Bizzy,B58,ARCHITON,,,,,,,Suspect,ok,Suspect,,Dessel,België,,,,,,,,,,,,www.architon.be,,,,,,,,,,,,ARCHITON,architon,Bouwarchitecten - Vervaardiging van bouwproducten,
Bizzy,B82,ARKANCE SYSTEMS BENELUX,,,,,,,Suspect,ok,Suspect,,Lokeren,België,,,,,,,,,,,,www.arkance-systems.be,,,,,,,,,,,,ARKANCE SYSTEMS BENELUX,arkance-systems,Computer consultancy - Ontwikkeling van software,
Bizzy,B19,Artes TWT,,,,,,,Suspect,ok,Suspect,,Andenne,België,,,,,,,,,,,,www.artesgroup.be,,,,,,,,,,,,Artes TWT,artesgroup,Bouw - Bouw van infrastructuur,
